"site_year","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161"
"DAV 2021",6.79058333333333,5.69483333333333,5.22529166666667,1.5828125,1.62475,2.49135416666667,1.05027083333333,1.53041666666667,4.83970833333333,6.87452083333333,6.5614375,5.49689583333333,4.40125,2.6476875,2.24039583333333,4.7769375,4.95410416666667,7.16633333333333,7.86535416666667,8.3241875,7.84439583333333,8.0430625,6.51966666666667,7.69883333333333,8.26225,5.38214583333333,6.55085416666667,3.92116666666667,4.3696875,7.34402083333333,11.7048333333333,11.6525208333333,4.954375,3.21091666666667,3.49229166666667,6.31991666666667,5.42370833333333,-0.150291666666667,0.371875,1.70814583333333,4.83947916666667,1.54114583333333,1.2276875,0.0265625000000002,0.788145833333334,2.98022916666667,4.85883333333333,6.309125,6.67470833333333,7.6663125,7.99077083333333,10.3481041666667,7.3856875,4.99483333333333,6.95614583333333,7.44714583333333,7.19664583333333,8.56345833333333,7.750875,6.1440625,5.67447916666667,5.22572916666667,5.29858333333333,6.14395833333333,5.93525,4.74539583333333,4.8605,2.98185416666667,2.658125,4.1505,4.66183333333333,9.19016666666667,11.5271875,10.4420833333333,8.97166666666667,8.25175,8.585375,10.2543125,9.46135416666667,10.4425416666667,9.57670833333333,8.94039583333333,9.66014583333333,6.1649375,6.26925,7.71933333333333,7.33360416666667,8.26220833333333,9.02379166666667,11.8292708333333,10.7972291666667,13.3517916666667,15.1347708333333,16.6359375,18.0643958333333,16.4480416666667,15.4473333333333,13.8945625,15.4165833333333,13.6024791666667,13.768375,15.3227916666667,16.9599583333333,17.2206458333333
"DEL 2014",5.62377083333333,3.07014583333333,3.64135416666667,5.21252083333333,4.83247916666667,3.9016875,6.77725,7.186875,3.269625,7.47689583333333,7.75110416666667,6.07252083333333,6.51058333333333,6.439125,8.74972916666667,8.10608333333333,10.4144166666667,10.8679375,10.0872291666667,9.7983125,10.776375,7.1528125,3.7609375,3.28597916666667,4.261375,5.208625,8.688125,7.47008333333333,6.813125,6.54558333333333,7.67791666666667,7.17114583333333,8.20020833333333,6.63066666666667,7.05620833333333,6.83579166666667,7.66516666666667,9.66252083333333,11.3292083333333,8.81122916666667,9.03141666666667,11.0007916666667,8.89747916666667,7.92033333333333,9.8468125,8.39997916666667,8.58891666666667,9.265125,10.65125,8.01864583333333,8.65454166666667,10.5491041666667,9.76139583333333,8.106375,8.69033333333333,12.2575208333333,12.460875,8.64979166666667,9.97485416666667,9.66691666666667,10.7272708333333,9.26227083333333,6.34054166666667,6.31422916666667,6.93291666666667,8.40585416666667,11.4184583333333,11.8248125,11.2580833333333,9.661875,10.1630416666667,9.8459375,9.4085,9.870625,9.6615,8.76422916666667,10.1406875,12.7421458333333,13.0298333333333,9.84683333333333,11.7476458333333,12.6858333333333,13.53125,10.2113541666667,8.38758333333333,8.49052083333333,10.6550416666667,9.33670833333333,11.0115625,10.51125,11.4332083333333,11.4447708333333,11.6449791666667,12.9466875,15.22025,14.9025833333333,12.4054583333333,11.8636458333333,11.780375,14.080625,14.9464791666667,15.0350833333333,14.666125,14.0675833333333
"DEL 2015",4.89035416666667,6.28558333333333,5.15041666666667,2.443875,1.83033333333333,5.37275,7.746375,7.91579166666667,10.3131458333333,6.33854166666667,5.51802083333333,6.14208333333333,4.12425,4.85454166666667,5.7304375,4.88258333333333,4.52839583333333,4.4838125,6.89520833333333,6.57647916666667,7.48997916666667,8.92083333333333,6.94414583333333,7.89814583333333,7.881625,4.39695833333333,5.34704166666667,5.2934375,6.17095833333333,7.09227083333333,5.31514583333333,5.0625,3.797625,3.54783333333333,5.93183333333333,6.71808333333333,9.6075625,11.4782916666667,10.3384791666667,10.59,12.5685416666667,12.0786458333333,12.1736875,7.89204166666667,5.95914583333333,7.19814583333333,11.1732083333333,8.5506875,8.43145833333333,9.25291666666667,8.50902083333333,6.51270833333333,8.72247916666667,12.5026666666667,13.2883333333333,11.294625,10.2796875,6.895375,3.88508333333333,4.52620833333333,5.68127083333333,5.47645833333333,5.906,6.05083333333333,6.01947916666667,5.4074375,10.6405,8.36720833333333,7.13760416666667,6.47695833333333,7.4689375,8.4005,9.392,11.3052916666667,10.3573541666667,8.71714583333333,8.81604166666667,8.97358333333333,8.7285625,8.47114583333333,7.5801875,7.9511875,11.0296666666667,12.116,11.9242916666667,10.3121875,10.2582708333333,9.79085416666667,10.6344166666667,8.97716666666667,8.30652083333333,8.40325,8.75097916666667,8.3029375,8.143,8.660375,10.0032083333333,9.1140625,11.3628333333333,11.6292708333333,10.2976458333333,10.36775,13.0946875,13.7466458333333
"DEL 2016",1.14539583333333,1.411875,4.41454166666667,5.56125,1.5495,4.32179166666667,3.97314583333333,2.86425,2.08672916666667,2.76845833333333,4.98564583333333,4.3820625,4.03110416666667,6.7013125,9.28041666666667,10.2309583333333,9.43141666666667,6.45360416666667,5.499125,5.27397916666667,6.33420833333333,6.89335416666667,7.54647916666667,9.13377083333333,9.6451875,7.900875,7.695125,8.27960416666667,7.66197916666667,6.846,6.0904375,5.53708333333333,4.81508333333333,5.30158333333333,7.01539583333333,8.72114583333333,7.80822916666667,6.28189583333333,7.00458333333333,6.909875,7.6225,6.63427083333333,7.22541666666667,7.47510416666667,7.91004166666667,7.87995833333333,7.36395833333333,6.41358333333333,4.53672916666667,4.21341666666667,7.89975,8.65045833333333,8.77741666666667,9.85225,8.6625625,5.9190625,4.7650625,7.35635416666667,4.40972916666667,3.58864583333333,3.54516666666667,4.59052083333333,5.78416666666667,7.9580625,9.73183333333333,10.0179791666667,8.66164583333333,10.4216041666667,12.2137083333333,10.9919166666667,9.05691666666667,9.9816875,13.3283541666667,13.2215208333333,11.2364375,11.1150833333333,8.39341666666667,9.175,9.554375,11.2678125,10.8672083333333,9.80945833333333,8.8821875,12.0808125,11.646625,10.6425833333333,11.1510833333333,9.98845833333333,9.44902083333333,9.33408333333333,10.0771666666667,12.3672291666667,13.1969583333333,11.8242708333333,12.5669166666667,11.9506666666667,9.780625,10.4469375,10.6833541666667,10.9832708333333,11.8959375,12.2456875,11.6325,12.4822708333333
"DEL 2017",2.06520833333333,1.581,2.78179166666667,4.26470833333333,3.61866666666667,4.38245833333333,3.55858333333333,4.107125,4.09445833333333,4.87129166666667,5.58725,5.74925,8.874125,6.95129166666667,9.193125,8.772625,8.37795833333333,7.481875,3.224125,4.72183333333333,7.118875,5.18758333333333,3.36516666666667,3.55066666666667,4.342875,6.30004166666667,8.94579166666667,6.40416666666667,6.380875,6.84458333333333,7.86633333333333,10.214,10.1155,8.73575,8.57591666666667,10.232375,9.258625,9.485875,10.11475,10.326625,11.166875,7.94683333333333,7.23916666666667,9.22733333333333,8.48275,7.67520833333333,7.22325,6.5175,6.6615,5.38604166666667,5.755875,10.948,11.6770416666667,8.37579166666667,6.66683333333333,8.0175,3.62670833333333,4.044875,6.32920833333333,8.92675,7.81395833333333,8.57870833333333,10.49125,10.2427083333333,9.926375,10.0912916666667,9.30825,9.46758333333333,9.86954166666667,9.62970833333333,8.92170833333333,9.25166666666667,9.56941666666667,11.5507083333333,12.32625,12.0240833333333,13.5377916666667,12.89525,14.686125,12.3490416666667,11.3339583333333,10.2215833333333,9.350375,9.94775,11.974375,11.97125,15.4425833333333,16.40225,17.8562083333333,18.1709166666667,14.6523333333333,11.703125,12.616625,12.92925,14.52175,14.232125,11.2902083333333,10.4051666666667,10.3739583333333,10.6742916666667,10.0787083333333,9.08045833333333,10.7187916666667,13.1252083333333
"DEL 2018",1.58245833333333,-2.48535416666667,-1.0330625,0.632270833333333,1.68733333333333,1.398875,2.49433333333333,2.36633333333333,3.60754166666667,2.94277083333333,3.47264583333333,2.29547916666667,4.87275,4.699125,5.18833333333333,6.1935,5.82827083333333,4.3180625,1.83239583333333,2.36610416666667,2.86572916666667,3.47441666666667,6.99679166666667,7.990375,5.798125,5.9581875,5.49754166666667,5.8968125,5.89845833333333,5.382875,3.3633125,4.2958125,3.57779166666667,3.1880625,3.67579166666667,2.54002083333333,2.9758125,4.22470833333333,5.8738125,9.64833333333333,9.03135416666667,7.44860416666667,5.54508333333333,6.90341666666667,7.4525625,6.38420833333333,9.44708333333333,9.28497916666667,11.4442291666667,13.0093333333333,13.6975833333333,14.8359583333333,10.9094166666667,10.2333125,9.30014583333333,10.0437916666667,9.40189583333333,8.687875,8.711625,7.7384375,5.77820833333333,6.9940625,6.8360625,7.80029166666667,8.40514583333333,8.45710416666667,12.5685416666667,15.128,12.4851875,10.4272083333333,12.2422291666667,10.24575,10.6772916666667,11.0111458333333,11.827875,10.8693541666667,11.6535625,12.4339583333333,10.4244583333333,10.005375,12.1270416666667,15.6896041666667,15.6420416666667,10.6659166666667,8.47960416666667,11.0271875,12.5355833333333,13.1359791666667,10.3935416666667,11.172,14.4480833333333,13.1114375,13.3459791666667,14.374875,16.03925,16.8840208333333,15.2338333333333,12.4647083333333,11.8112708333333,12.0000625,13.0186875,12.5128125,12.8441041666667,13.1062083333333
"DEL 2019",7.34583333333333,6.62514583333333,7.02258333333333,6.67758333333333,6.99110416666667,5.85154166666667,4.02079166666667,4.30377083333333,5.1091875,3.906,3.8120625,1.8974375,4.6695,4.86870833333333,5.89341666666667,6.6251875,4.5968125,2.86033333333333,4.0944375,5.20245833333333,8.58975,10.7216875,10.4816666666667,9.48866666666667,6.06047916666667,5.62158333333333,7.36739583333333,9.0081875,10.7218958333333,10.189125,10.6066458333333,6.71920833333333,4.81547916666667,4.575,5.27620833333333,4.83729166666667,5.41239583333333,7.49258333333333,7.03272916666667,7.09560416666667,6.64622916666667,7.25210416666667,5.99775,7.147875,8.7675,6.94889583333333,7.04308333333333,7.84808333333333,8.8829375,9.61389583333333,10.5739791666667,13.6335,14.1988958333333,13.8435,15.97275,12.2672916666667,10.5545208333333,11.70325,11.3276458333333,10.199625,11.1290416666667,10.9511875,11.2958541666667,11.2859166666667,8.22460416666667,4.617625,5.05658333333333,6.94914583333333,5.2450625,5.7779375,5.69495833333333,6.80277083333333,6.7921875,6.9488125,8.48495833333333,12.1936666666667,12.5585625,13.2278125,14.3029166666667,11.7347291666667,10.3353958333333,12.0692083333333,11.6412291666667,10.502375,10.5026041666667,10.4921041666667,10.9725,8.88295833333333,8.5798125,7.54525,7.08510416666667,8.4845625,8.05747916666667,9.78135416666667,11.7245625,12.9878958333333,11.5783541666667,10.8577083333333,9.15485416666667,9.72952083333333,11.5780416666667,11.6724791666667,11.0561041666667,11.0039583333333
"DLW 2014",2.60289583333333,1.8504375,2.18152083333333,2.485125,2.20320833333333,3.26822916666667,4.7849375,4.71797916666667,2.92977083333333,4.6184375,4.83447916666667,3.92879166666667,5.71279166666667,5.9305,7.61375,6.6666875,7.19585416666667,7.5881875,6.69010416666667,6.62727083333333,8.154125,4.39620833333333,1.37947916666667,1.72570833333333,1.6744375,1.70579166666667,4.6408125,5.97,3.437625,4.22710416666667,4.84339583333333,6.428,9.06679166666667,6.333375,6.01647916666667,5.0386875,5.976375,8.32641666666667,9.756875,6.69854166666667,5.770375,8.96133333333333,7.37420833333333,6.438625,6.53325,5.66633333333333,6.66608333333333,8.74075,8.91935416666667,6.028,6.91164583333333,8.4774375,9.66260416666667,10.6603333333333,9.84479166666667,10.3484791666667,10.5520208333333,6.4469375,9.8900625,11.1710833333333,12.6137916666667,12.1863125,7.03252083333333,5.13504166666667,5.3411875,9.21116666666667,10.9103125,10.4850833333333,10.1267083333333,8.64383333333333,9.99741666666667,10.5623541666667,9.14008333333333,8.4935625,7.13372916666667,8.5213125,8.6873125,11.4724166666667,12.1559375,9.90825,10.4393541666667,14.3424583333333,15.1309375,13.3937708333333,7.48379166666667,7.48864583333333,10.4542083333333,9.24789583333333,11.0215,10.9112708333333,11.059375,10.5248333333333,12.8596875,14.0503125,13.9644583333333,13.7010416666667,10.6060833333333,9.6733125,10.8048333333333,14.4989791666667,13.3680833333333,13.6264583333333,13.5388125,13.0650625
"DLW 2015",1.9600625,3.16483333333333,1.66952083333333,0.102854166666667,-0.0373958333333333,2.1118125,4.81904166666667,5.14895833333333,8.31789583333333,3.8736875,2.36733333333333,2.43779166666667,1.58429166666667,2.50054166666667,3.4414375,1.683875,2.98870833333333,3.61229166666667,3.79425,4.56883333333333,4.148625,6.48960416666667,5.632,6.7798125,5.37045833333333,2.635125,2.879625,2.47727083333333,3.4319375,4.13247916666667,3.08827083333333,2.1179375,1.46120833333333,1.60245833333333,3.55360416666667,3.99058333333333,6.686,9.1504375,8.81964583333333,9.613,9.3971875,10.4151041666667,11.0073333333333,4.49789583333333,3.45852083333333,5.01302083333333,8.36508333333333,6.43064583333333,6.82935416666667,7.41020833333333,9.01985416666667,6.92489583333333,5.30539583333333,9.93829166666667,12.3592916666667,10.7194375,9.0856875,4.51495833333333,2.40047916666667,3.02591666666667,4.49591666666667,4.95433333333333,4.5419375,2.935125,4.7460625,3.81529166666667,8.5964375,6.2791875,5.91641666666667,4.15464583333333,5.89885416666667,9.69797916666667,8.28358333333333,8.45364583333333,7.07520833333333,8.65945833333333,9.01189583333333,8.2170625,6.4369375,6.56854166666667,6.28097916666667,7.03672916666667,9.63841666666667,10.1983333333333,10.6449375,10.3905833333333,8.28477083333333,9.75345833333333,9.44558333333333,7.00897916666667,6.54139583333333,7.241875,9.5281875,6.28233333333333,5.31535416666667,6.58964583333333,8.64222916666667,7.809,10.156625,8.06029166666667,8.49764583333333,9.28197916666667,12.8416875,14.2954583333333
"DLW 2016",-3.03729166666667,-1.98622916666667,2.288375,3.2395,0.286979166666667,2.50285416666667,1.10791666666667,0.935,-0.303458333333333,0.5245,2.96185416666667,1.14945833333333,1.9000625,4.4850625,7.13841666666667,7.701625,6.49116666666667,7.4208125,5.12714583333333,6.21814583333333,4.04920833333333,3.77466666666667,3.68541666666667,6.66852083333333,6.7431875,4.90620833333333,4.64975,5.8445625,5.241,3.16216666666667,3.6535,4.06454166666667,3.07735416666667,3.58897916666667,4.779375,6.8809375,5.63339583333333,5.06464583333333,4.90475,5.24833333333333,4.76220833333333,4.5754375,4.05970833333333,5.19358333333333,5.5764375,5.68504166666667,4.15802083333333,4.51039583333333,2.0630625,1.60210416666667,4.91495833333333,5.76491666666667,6.20770833333333,6.808625,5.36320833333333,3.00089583333333,2.24564583333333,5.00372916666667,1.63677083333333,0.8421875,1.5168125,1.70508333333333,2.20422916666667,5.02525,8.09160416666667,5.99927083333333,6.2140625,7.37729166666667,9.5980625,9.50514583333333,7.8996875,14.613875,17.2123958333333,16.8067916666667,15.4862083333333,12.8021041666667,6.11797916666667,6.19414583333333,7.36289583333333,9.299125,9.86341666666667,9.12739583333333,7.55520833333333,10.0620833333333,10.7859166666667,10.2185833333333,10.9293958333333,9.18683333333333,7.349625,10.0119791666667,10.0267708333333,12.9924166666667,11.906875,11.7506041666667,11.717125,11.6028541666667,9.31466666666667,11.3094375,13.2418958333333,14.1555416666667,16.2970208333333,15.420125,15.2325625,15.2375833333333
"DLW 2017",-0.119,-0.933,1.42402083333333,2.38070833333333,2.810375,1.1079375,2.9284375,3.73991666666667,2.46302083333333,3.405875,4.13454166666667,4.97233333333333,7.45535416666667,7.3785,7.501,6.95133333333333,6.7606875,5.43179166666667,2.56927083333333,4.42995833333333,6.09583333333333,3.23579166666667,0.645,-0.7591875,2.00514583333333,4.31520833333333,5.9671875,8.89783333333333,10.2175208333333,6.65314583333333,7.20222916666667,10.2063541666667,9.2785625,8.67754166666667,7.85572916666667,7.60566666666667,6.25660416666667,7.163,8.40866666666667,8.37089583333333,9.58360416666667,7.41091666666667,5.96508333333333,7.8409375,6.233125,6.08383333333333,5.6971875,3.97797916666667,4.65089583333333,3.93925,3.41829166666667,9.0791875,9.87510416666667,7.95708333333333,4.86777083333333,6.36025,1.99935416666667,1.233375,4.210125,6.253875,7.89866666666667,7.0128125,8.289875,10.7284791666667,9.64116666666667,11.0771875,9.4940625,9.453125,9.54139583333333,7.87077083333333,8.39327083333333,9.07516666666667,7.334,10.6215625,11.8095208333333,10.8553333333333,11.3558125,10.5928541666667,13.5234375,11.7561875,10.4302708333333,10.0314791666667,7.61508333333333,9.636,11.0559791666667,10.0065416666667,14.1262083333333,18.357,19.7564791666667,17.4634583333333,14.2793125,11.2183958333333,10.9845,12.3772083333333,13.043875,12.2447291666667,9.38991666666667,10.4199791666667,10.2520625,8.85045833333333,8.52472916666667,7.9305,10.9583125,12.5841458333333
"DLW 2018",-2.2923125,-5.7559375,-4.45520833333333,-2.02179166666667,-0.839833333333333,-0.263416666666667,2.07795833333333,0.9401875,1.34860416666667,1.72197916666667,1.70972916666667,0.756666666666667,3.07533333333333,2.08729166666667,3.36835416666667,4.01908333333333,2.67520833333333,1.4510625,-0.914708333333333,-1.50695833333333,-0.137395833333333,-0.157666666666667,5.249625,5.8955,4.21691666666667,3.96122916666667,3.54883333333333,2.97595833333333,3.5150625,2.38779166666667,1.05504166666667,1.56983333333333,1.1586875,0.854458333333334,0.981416666666667,0.4724375,0.452729166666667,2.36060416666667,4.1266875,6.76510416666667,6.1051875,6.6819375,5.3366875,4.8724375,7.6355,5.37891666666667,7.99235416666667,8.78125,8.8475,9.00097916666667,10.9100625,12.2544791666667,9.75202083333333,10.3643125,9.36279166666667,8.25295833333333,8.12141666666667,6.33145833333333,6.34579166666667,6.74127083333333,4.27533333333333,5.49754166666667,5.76583333333333,5.9478125,5.4830625,6.44579166666667,11.1862083333333,12.7858333333333,13.7263958333333,13.2035625,12.5761666666667,7.80447916666667,7.759375,8.311125,11.3434375,9.94908333333333,12.5754791666667,11.9917083333333,9.99658333333333,10.97175,12.5487291666667,14.098125,13.3396666666667,10.8821666666667,7.48033333333333,13.2591041666667,14.7876458333333,14.3566458333333,14.9315416666667,17.0855208333333,18.4315625,17.6753333333333,16.4538125,17.334875,18.6837916666667,16.2935208333333,16.1657708333333,15.7293125,13.1862291666667,13.3633541666667,14.940125,13.9540833333333,13.57075,14.0602291666667
"DLW 2019",6.989375,5.31866666666667,5.74722916666667,5.22460416666667,4.34689583333333,3.479375,1.56652083333333,1.3050625,3.0615,1.10647916666667,1.59795833333333,0.343520833333333,2.1101875,2.152,3.60485416666667,3.8663125,2.2565,0.354020833333333,1.51422916666667,2.7680625,6.86485416666667,8.77614583333333,9.4238125,6.26922916666667,3.88675,3.0405,4.2944375,6.52027083333333,8.05579166666667,7.63789583333333,7.82579166666667,5.297625,2.99760416666667,3.17641666666667,2.5073125,1.03354166666667,3.019375,5.516625,2.71608333333333,4.68145833333333,6.47766666666667,6.34220833333333,5.13947916666667,5.48479166666667,4.50297916666667,4.04341666666667,4.0540625,4.7855625,5.63225,7.48052083333333,10.4668125,12.9923958333333,15.2578125,15.2267916666667,14.4333125,11.78275,10.7071875,9.74727083333333,8.04516666666667,6.394875,9.28772916666667,11.17725,9.71547916666667,10.4572291666667,6.039375,2.27727083333333,2.19341666666667,4.8063125,5.03608333333333,3.65697916666667,4.15866666666667,5.20310416666667,4.31529166666667,5.65233333333333,8.59679166666667,13.5877708333333,14.09775,15.9448125,12.9308958333333,11.8232916666667,8.31702083333333,9.517875,9.86220833333333,8.8703125,8.410375,9.78904166666667,9.987125,8.013625,9.36104166666667,7.3765,6.47814583333333,8.0124375,7.48139583333333,10.4571458333333,10.6140208333333,12.4302916666667,10.0084791666667,10.1545208333333,7.50229166666667,9.01645833333333,11.1774375,10.8853125,10.1647708333333,10.258375
"DNC 2014",2.85827083333333,1.79129166666667,2.12264583333333,2.13445833333333,2.31841666666667,2.1993125,3.78089583333333,4.47829166666667,2.68291666666667,3.52225,4.544875,3.10239583333333,4.10402083333333,4.4056875,7.1863125,6.73189583333333,7.7344375,9.03116666666667,7.91485416666667,7.03758333333333,8.025,4.12852083333333,1.24583333333333,1.47729166666667,2.02654166666667,1.2520625,3.65660416666667,6.07929166666667,3.43775,4.58308333333333,3.50464583333333,4.923125,7.19477083333333,6.38252083333333,4.8433125,4.07283333333333,5.30385416666667,7.44822916666667,8.8888125,4.9355,6.67185416666667,8.47454166666667,7.09754166666667,5.11466666666667,7.19708333333333,6.451625,7.11466666666667,7.22664583333333,8.50225,6.69214583333333,7.8898125,7.9618125,9.52433333333333,11.8291666666667,9.0496875,8.48247916666667,9.79666666666667,5.39370833333333,8.3321875,10.6509583333333,14.2431458333333,13.2880833333333,6.9605,4.13272916666667,5.09225,8.55170833333333,9.9771875,9.8665625,9.71997916666667,7.5411875,10.0894166666667,9.68052083333333,7.73972916666667,9.1381875,7.86735416666667,9.38758333333333,8.57960416666667,11.1597708333333,11.7374583333333,9.50672916666667,10.5365833333333,14.0621041666667,13.7183541666667,13.226625,9.03402083333333,9.52577083333333,10.9393958333333,9.83489583333333,10.6528333333333,11.7039166666667,11.3515416666667,9.79397916666667,12.7597916666667,14.1170833333333,13.1312083333333,12.6630625,10.8144583333333,10.5928333333333,11.2798541666667,14.6400208333333,13.3175625,12.8365,12.9500625,12.3468333333333
"DNC 2015",2.14541666666667,3.003875,2.048625,-0.0348333333333334,0.0410625,2.84895833333333,4.50791666666667,4.9290625,7.8035625,3.98327083333333,1.93991666666667,2.72570833333333,0.462333333333333,1.16364583333333,3.3354375,2.11939583333333,2.8425,2.78795833333333,3.86175,4.86141666666667,4.20329166666667,6.8414375,6.38022916666667,6.33027083333333,5.5021875,2.9271875,2.60241666666667,2.50633333333333,3.04766666666667,3.7643125,2.68675,1.60870833333333,1.54754166666667,1.67427083333333,3.58077083333333,3.22335416666667,6.00697916666667,8.28847916666667,7.8443125,9.40360416666667,8.11395833333333,8.94172916666667,8.375125,4.2955625,3.05966666666667,4.6910625,8.73908333333333,6.94302083333333,6.46697916666667,7.09491666666667,7.91520833333333,7.342125,5.30797916666667,10.0276666666667,12.413,11.4833125,9.64341666666667,5.21460416666667,2.82489583333333,2.13966666666667,3.1116875,4.56185416666667,4.93466666666667,3.84225,3.68372916666667,3.25883333333333,7.92575,6.14227083333333,5.957625,4.36989583333333,4.81785416666667,8.75972916666667,7.519625,8.48802083333333,7.54697916666667,9.40954166666667,8.276875,7.44072916666667,6.454375,6.14947916666667,6.17697916666667,6.79402083333333,9.3145625,9.69910416666667,10.7230416666667,9.44754166666667,8.4109375,9.33164583333333,8.98183333333333,6.58277083333333,6.8175625,7.1493125,8.76683333333333,6.04889583333333,5.11933333333333,7.26560416666667,8.5358125,6.91104166666667,9.80614583333333,8.23085416666667,8.6460625,9.20035416666667,12.2145833333333,14.3789375
"DNC 2016",-1.40964583333333,-1.41270833333333,1.474625,3.18745833333333,0.547333333333333,2.635,2.3545,1.33558333333333,0.05825,0.0733958333333333,1.8553125,2.672375,2.41452083333333,3.00941666666667,6.06429166666667,7.2713125,6.192,6.41260416666667,5.61483333333333,7.8599375,4.61704166666667,3.93775,5.47722916666667,6.920625,6.95597916666667,5.23197916666667,4.79195833333333,5.92354166666667,5.72529166666667,3.82595833333333,3.799375,3.80747916666667,3.4500625,3.444,4.43077083333333,6.45289583333333,5.2178125,5.3250625,4.999,5.06677083333333,5.78483333333333,4.545125,4.8665,5.56822916666667,6.45695833333333,6.39575,5.73141666666667,5.83535416666667,3.75327083333333,3.27108333333333,5.23925,6.53575,6.9539375,8.22254166666667,7.84152083333333,5.45172916666667,3.14833333333333,5.75979166666667,2.21975,2.45372916666667,2.89533333333333,1.2091875,3.290125,5.299,7.509,6.75575,5.60702083333333,7.03189583333333,9.80966666666667,10.6818333333333,10.8535,14.36325,16.6660208333333,17.0740833333333,17.040125,13.8096458333333,7.80735416666667,8.23302083333333,9.082375,10.4087083333333,9.699625,11.0777708333333,7.27672916666667,9.74610416666667,9.603875,10.740375,10.8407083333333,10.3507083333333,9.0541875,12.1826875,10.5475833333333,12.4680833333333,12.8278958333333,14.1961458333333,13.4233958333333,13.7786666666667,10.6415416666667,13.3124583333333,15.4303125,15.5743333333333,16.8041875,15.2888541666667,15.2712083333333,14.7286666666667
"DNC 2017",0.145354166666667,0.00593749999999989,1.94914583333333,2.91610416666667,2.83422916666667,2.25797916666667,3.05435416666667,3.83452083333333,1.80760416666667,3.81377083333333,5.07139583333333,3.2355,7.1554375,7.10872916666667,7.17395833333333,7.41822916666667,6.50385416666667,6.14666666666667,2.974,4.30310416666667,6.94714583333333,3.63352083333333,0.992520833333333,0.856395833333334,2.92354166666667,3.45416666666667,7.141875,8.9905625,9.06754166666667,5.60029166666667,6.20004166666667,9.6671875,9.0579375,8.61404166666667,7.08225,6.33354166666667,7.27039583333333,7.36877083333333,8.54979166666667,8.93175,9.6150625,6.162625,6.743625,8.17341666666667,7.23922916666667,6.3235,5.78085416666667,5.58585416666667,4.896625,4.791875,3.4519375,8.637,10.2155,9.25935416666667,5.20629166666667,6.5041875,3.11095833333333,2.84239583333333,4.373125,6.49491666666667,7.43777083333333,6.38166666666667,7.57422916666667,10.9158125,10.2675625,12.029875,10.9914375,11.0535,12.0619375,10.4694375,10.7164583333333,10.0355416666667,9.14572916666667,11.2079791666667,10.7333541666667,9.7086875,10.7025,9.29297916666667,12.3562916666667,9.95833333333333,10.14475,9.96516666666667,7.85245833333333,7.94060416666667,9.81866666666667,10.1171666666667,14.3490416666667,18.0983958333333,20.249625,16.982375,16.0724583333333,10.5955,10.6573958333333,13.2724375,12.8974166666667,12.9841041666667,10.0964583333333,9.93720833333333,8.97058333333333,9.057875,9.5934375,8.192,12.3600833333333,12.2000416666667
"DNC 2018",-0.643979166666667,-4.39666666666667,-3.59847916666667,-1.9056875,-0.8946875,-0.473145833333333,0.8661875,1.10179166666667,1.38572916666667,1.15754166666667,1.49589583333333,0.6404375,3.52960416666667,2.821,3.922125,3.55379166666667,2.3620625,0.7300625,-0.777125,-1.14789583333333,0.588083333333334,1.376375,4.47777083333333,5.60333333333333,4.44047916666667,2.62610416666667,3.2965,3.21095833333333,3.08929166666667,3.05447916666667,0.780666666666667,1.89864583333333,2.06352083333333,2.2651875,1.0865,1.31104166666667,1.25583333333333,2.94502083333333,3.84166666666667,6.768,6.290875,5.89483333333333,5.57708333333333,4.893375,7.18683333333333,5.33947916666667,7.8838125,8.1246875,7.73552083333333,8.897375,10.6231458333333,12.4907083333333,8.94795833333333,9.50335416666667,7.94854166666667,7.777625,8.18004166666667,6.67216666666667,5.99254166666667,6.95710416666667,5.436375,6.907875,6.6375,5.04608333333333,6.183375,6.2439375,10.5549375,12.20575,14.164625,12.7962291666667,11.3032083333333,6.8073125,7.72508333333333,7.6111875,11.5866875,10.4754166666667,11.8021666666667,11.2917291666667,10.7764791666667,10.9424166666667,11.4859791666667,12.788,12.5458125,11.9914375,9.5201875,12.956875,13.2782291666667,15.9189583333333,16.5633125,17.4734791666667,17.4535833333333,16.9661875,18.3477708333333,17.3962291666667,18.5809166666667,17.080125,16.995875,17.4737708333333,15.7784583333333,14.8556041666667,16.0239583333333,13.2659791666667,14.014375,15.0139791666667
